time,AccelerationX,AccelerationY,AccelerationZ,AndroidX,AndroidY,AndroidZ
0.0,0.0083740234375,-0.0035888671875,-0.0035888671875,0.005144816,-0.018751383,-0.021121025
0.02,0.00478515625,-0.00418701171875,-0.00179443359375,-0.00065257115,0.005030389999999999,0.00862908365
0.04,0.00418701171875,-0.002691650390625,-0.00029907226562499986,-0.0026647320666666674,0.012881002333333334,-0.002635319943333333
0.06,0.0035888671875,-0.0011962890625,0.0011962890625,0.008011750733333333,0.010036681933333331,0.0017493564666666696
0.08,0.00418701171875,-0.00179443359375,-0.0011962890625,0.00983541926,-0.0022895245000000013,-0.008525085480000003
0.1,0.007177734375,-0.0035888671875,0.0011962890625,0.0018191552500000012,0.0048411489500000005,0.006423711799999999
0.12,0.002392578125,-0.00478515625,-0.002392578125,0.0030799192250000012,0.0034734942500000013,0.0003719329750000001
0.14,0.0059814453125,0.0,0.0,-0.0016796701500000006,0.007384158585000002,0.012599229955
0.16,0.00299072265625,-0.00179443359375,-0.0011962890625,-0.00605625575,-0.0040225797500000006,-0.010591983575
0.18,0.0,-0.0035888671875,-0.002392578125,0.012409170124999999,-0.012126688,-0.0037343502500000003
0.2,0.0035888671875,-0.002392578125,0.0011962890625,0.006659531025,-0.001998689075,-0.00023698824999999858
0.22,0.002392578125,0.0,-0.0035888671875,0.0011399836250000001,0.03103096335,0.0062534809750000005
0.24,0.0059814453125,0.0059814453125,0.0011962890625,0.0010366727500000002,1.42757514,0.010373830750000002
0.26,0.00657958984375,0.32718505859375,-0.00059814453125,-0.0099885835,3.497649725,0.018006563950000002
0.28,0.007177734375,0.648388671875,-0.002392578125,-0.0005730227499999977,1.4343707,-0.0071694856500000015
0.3,-0.0155517578125,3.7647216796875,-0.0478515625,-0.0046015325,0.83226205,-0.0053999422499999995
0.32,0.02392578125,1.8243408203125,-0.0299072265625,-0.018992559750000002,1.275191675,0.04594635925
0.34,0.0059814453125,0.777587890625,0.03828125,0.029302101499999993,2.183891775,0.046222209364999996
0.36,-0.0155517578125,1.3338623046875,-0.026318359375,-0.01272152,1.46086005,-0.013705016000000004
0.38,-0.0011962890625,2.189208984375,-0.0251220703125,-0.011483853250000002,1.558862675,0.0072014344999999985
0.4,-0.002392578125,1.9044921875,-0.057421875,0.0454478825,1.2533802625,0.053692341225
0.42,0.0029907226562499987,1.7860595703125002,-0.04605712890625,0.07854692082499999,-0.111092325,0.013920068875
0.44,0.0083740234375,1.667626953125,-0.0346923828125,-0.1156594375,0.87189622,-0.0242593291
0.46,0.0035888671875000007,0.3911865234375,-0.0041870117187500005,-0.016042300000000002,1.79546625,0.01110601435
0.48,-0.01734619140625,1.155615234375,-0.003289794921875001,0.046159947666666666,1.05726972,-0.01048087966666667
0.5,-0.03828125,1.9200439453125,-0.002392578125,0.06813720699999999,1.246355294,0.0209705352
0.52,-0.00478515625,1.35419921875,0.03289794921875,0.0506149725,1.168944925,0.06736350025
0.54,-0.0227294921875,1.3290771484375,0.021234130859375,-0.135252990375,1.4832443249999998,-0.04260039400000001
0.56,-0.040673828125,1.303955078125,0.0095703125,0.210815221,0.17775871250000005,0.052776813499999985
0.58,-0.0287109375,1.8985107421875,-0.016748046875,-0.04943455875,0.9245703775,-0.016652823249999997
0.6,0.00777587890625,0.67410888671875,0.0095703125,0.02802846600000001,0.79406319,-0.020071506250000003
0.62,-0.009271240234375,0.8197570800781251,0.03887939453125,-0.08735291150000002,0.24381859775,-0.02475905375
0.64,-0.026318359375,0.9654052734375,0.0681884765625,0.12953559125,-0.255458615,-0.007293224750000001
0.66,-0.0251220703125,0.6136962890625,0.0586181640625,-0.0935799925,-0.5307862295000001,-0.0381865495
0.68,-0.0035888671875,-0.1591064453125,0.021533203125,-0.148798455,-0.2622286,-0.05045199475
0.7000000000000001,0.011962890625,-0.48330078125,0.0562255859375,-0.051594040999999986,-0.90674633,-0.0292351245
0.72,0.040673828125,-0.193798828125,-0.03349609375,-0.14698230750000002,-1.2240016125,0.02144742025
0.74,0.03529052734375,-0.9079833984375,-0.011962890625,0.09141842,-0.99822045,0.035685063
0.76,0.0251220703125,-0.8864501953125,-0.0059814453125,0.0013208515000000035,-1.1031990625,0.0027151115000000024
0.78,0.01016845703125,-0.9079833984375,-0.007177734375,0.03360029249999999,-1.0094078425,0.0093352785
0.8,-0.00478515625,-0.9295166015625,-0.0083740234375,-0.192957365,-1.2537764999999998,0.008097887000000003
0.8200000000000001,-0.02392578125,-0.92054443359375,0.055627441406250006,0.05159857725000001,-1.3114871,-0.04440832
0.84,-0.0011962890625000016,-1.092510986328125,0.048748779296875,-0.039540395000000006,-0.3848859875,-1.3827799999999515e-05
0.86,0.021533203125,-1.2644775390625,0.0418701171875,-0.033050259000000005,-0.8228524575,0.005940437750000001
0.88,0.0251220703125,-0.389990234375,0.045458984375,-0.1522368355,-1.41592776,0.0030341150000000074
0.9,-0.0203369140625,-0.6029296875,0.0251220703125,0.0210935935,-1.220032935,0.0102686865
0.92,-0.055029296875,-1.08623046875,0.0514404296875,-0.03615424575,-0.9507117625,-0.010300636250000002
0.9400000000000001,0.0322998046875,-1.102978515625,-0.007177734375,-0.111985877,-1.217412425,-0.024615525750000002
0.96,0.016748046875,-0.830224609375,-0.0251220703125,0.03221378575,-1.4675591000000001,-0.019049406125
0.98,0.0,-1.122119140625,0.0418701171875,0.061253122999999986,-1.7901252749999998,0.006061076175000001
1.0,-0.003190104166666667,-1.1827311197916666,0.02950846354166667,-0.053132904,-1.3508733199999998,-0.0248313904
1.02,-0.006380208333333334,-1.2433430989583334,0.017146809895833334,0.0556956829,-1.2829336666666669,-0.020204862000000004
1.04,-0.0095703125,-1.303955078125,0.00478515625,-0.055707746,-0.559641205,0.0404074196
1.06,0.031103515625,-1.37333984375,0.0107666015625,0.0296806582,-1.392696,-0.0056474685999999994
1.08,-0.0203369140625,-0.49287109375,0.055029296875,-0.027968906666666668,-0.9548695333333336,0.008324305666666665
1.1,0.01435546875,-1.3506103515625,0.0,0.0217273884,-1.086618148,-0.010500336
1.12,0.0,-0.9893310546875,0.016748046875,-0.002979126000000001,-0.8731751449999999,-0.001593828075000001
1.1400000000000001,-0.0011962890625,-0.945068359375,0.0203369140625,0.008133328499999998,-0.5356739500000001,0.0026242734999999988
1.16,0.0083740234375,-1.0814453125,0.007177734375,0.00445687945,-0.4793710050000001,0.007958173645
1.18,0.01256103515625,-0.96839599609375,0.01016845703125,0.015896068000000003,-0.15707713333333334,0.003494898000000001
1.2,0.016748046875,-0.8553466796875,0.0131591796875,0.0160029569,-2.4812857719999997,-0.00949993152
1.22,-0.00478515625,-0.088525390625,0.0095703125,0.009133893975,-0.010282911175000001,0.0014245510000000007
1.24,0.011962890625,-3.390283203125,0.040673828125,0.0015100769999999983,0.003521539349999999,0.003781080375
1.26,0.00478515625,0.0634033203125,0.002392578125,-0.00032998619999999985,0.0005452483375000001,0.0037753582374999996
1.28,0.0035888671875,0.002392578125,-0.0059814453125,0.013870379874999998,0.0011188050000000014,0.0019500254000000003
1.3,0.00299072265625,-0.002392578125,-0.0035888671875,0.004903081825000001,-0.01311780685,0.0019216537499999996
1.32,0.002392578125,-0.007177734375,-0.0011962890625,0.0044002922250000005,-0.001751313125,-0.008213043312500001
1.34,0.007177734375,-0.0251220703125,-0.002392578125,-0.0008879620750000006,0.0071549470749999984,-0.013530492849999999
1.36,0.00478515625,-0.0011962890625,0.00478515625,0.013398054800000002,0.013766549325,0.007429838224999998
1.3800000000000001,0.0011962890625,0.0035888671875,-0.0011962890625,0.00661680475,-0.004211072000000001,0.006780385925
1.4000000000000001,-0.002392578125,-0.002392578125,-0.00478515625,0.00488051025,0.004019413110000001,-0.0004198551750000004
1.42,0.0095703125,-0.007177734375,0.0,0.002554615125,0.0016956552500000002,0.017497778000000002
1.44,0.0059814453125,-0.002392578125,0.0,-0.00519275385,0.004623098375000001,-0.001099824875
1.46,0.0019938151041666674,-0.0019938151041666674,-0.0007975260416666668,0.008587151575,0.0031741113000000013,0.0041975973924999995
1.48,-0.001993815104166666,-0.0015950520833333333,-0.0015950520833333335,0.012433337,0.01015748265,0.00985741625
1.5,-0.0059814453125,-0.0011962890625,-0.002392578125,0.010277462325000002,-0.0017560125500000006,-0.011422634282500005
1.52,0.0035888671875,-0.0095703125,0.002392578125,0.0013082949499999999,9.041452499999968e-05,-0.009279966374999999
1.54,-0.00478515625,-0.007177734375,-0.00478515625,0.0070137242500000006,-0.002316970475,0.0033719540000000004
1.56,0.0011962890625,0.0,-0.0035888671875,0.007448042662499999,-0.002190891874999999,0.0217595104
1.58,0.007177734375,-0.0011962890625,-0.00478515625,0.0066781982500000005,0.006501499500000001,0.0011854173000000006
1.6,0.0059814453125,-0.0003987630208333333,-0.00478515625,0.011820157795,-0.014125110500000001,0.005928754749999999
1.62,0.00478515625,0.00039876302083333343,-0.00478515625,0.009064570875000004,-0.007924498875,-0.0035781857500000003
1.6400000000000001,0.0035888671875,0.0011962890625,-0.00478515625,0.0054714277500000005,-0.00752462067,0.001657962925
1.6600000000000001,-0.0035888671875,-0.0059814453125,0.0011962890625,0.020972995,0.0091132167825,0.009999275375
1.68,0.0,-0.007177734375,0.0,0.003280585700000001,0.0006887612749999997,-0.00343060495
1.7,0.0035888671875,-0.0083740234375,-0.0011962890625,0.0020776435750000004,-0.0069101826250000005,0.009033203175
1.72,0.0,-0.002392578125,-0.0083740234375,0.006461695875000001,-0.00027536767500000066,-0.0034346579999999997
1.74,0.002392578125,-0.0083740234375,0.0011962890625,-0.0030217253750000005,-0.00503127475,-0.0104522706
1.76,0.0019938151041666674,-0.005582682291666667,-0.00039876302083333343,0.0060234945499999994,0.005268411675000001,-0.00012278549999999994
1.78,0.0015950520833333333,-0.002791341145833333,-0.0019938151041666674,0.00686862875,0.0056321043499999975,0.00344967825
1.8,0.0011962890625,0.0,-0.0035888671875,0.010943552649999999,0.0032756644750000005,-0.0008833409374999998
1.82,0.00478515625,-0.0035888671875,-0.002392578125,0.0021875790000000003,-0.00015627387500000058,-0.008719683750000005
1.84,0.002392578125,-0.007177734375,0.002392578125,0.005803931524999999,4.3744125000000876e-05,-0.0078325271
1.86,0.0059814453125,0.002392578125,0.0,-0.006092033375,0.0014352614300000002,0.0014598371249999998
1.8800000000000001,0.002392578125,-0.0083740234375,-0.002392578125,-0.0020443108375,-0.0055116171750000005,-0.0114271642425
1.9000000000000001,-0.0011962890625,-0.002392578125,0.0,0.0014888169999999995,-0.005190636965,-0.0029101373
1.92,-0.0011962890625,-0.00299072265625,-0.0011962890625,-0.0026277609500000004,-0.015496302375,-0.014561176299999999
1.94,-0.0011962890625,-0.0035888671875,-0.002392578125,-0.00767301395,-0.012482333975,0.00471305855
1.96,-0.0007975260416666668,-0.004386393229166665,-0.0019938151041666674,0.01100433162,0.0007444887200000008,0.0097126007
1.98,-0.0003987630208333333,-0.005183919270833334,-0.0015950520833333333,0.003527326100000001,0.0008132060666666661,0.00024255110000000015
2.0,0.0,-0.0059814453125,-0.0011962890625,0.009261853075,-0.0010105704999999994,-0.007509708299999999
2.02,0.002392578125,-0.005084228515625,-0.0011962890625,0.01149560877,0.0050772705750000025,-0.004382371750000001
2.04,0.00478515625,-0.00418701171875,-0.0011962890625,0.0045140088,0.0011643878924999995,-0.010074377074999998
2.06,0.0035888671875,0.002392578125,0.00478515625,0.00033745707499999996,-0.009311668749999998,-0.002780437375
2.08,0.0059814453125,-0.0059814453125,-0.0035888671875,0.01042768625,0.006100634075,-0.005511045525
2.1,-0.0011962890625,-0.00478515625,-0.002392578125,0.0035925823575,0.009968236125,0.01630806949
2.12,0.0011962890625,0.002392578125,-0.0011962890625,-0.0014180660999999998,0.010315172440000001,-0.00829410578
2.14,0.0011962890625,-0.0019938151041666674,0.0015950520833333329,0.0011707865666666668,-0.015334375000000003,-0.002915700333333333
2.16,0.0011962890625,-0.006380208333333334,0.0043863932291666645,-0.0022987265999999994,0.01064746988,0.0027450562199999987
2.18,0.0011962890625,-0.0107666015625,0.007177734375,-0.002785908825000001,0.0041030851,-0.0021972657
2.2,0.00478515625,-0.002392578125,0.0,0.007648084433333335,4.839900000000105e-05,-0.004478772533333332
2.22,0.0017944335937500003,-0.0011962890625,0.00179443359375,0.004829052,-0.0023115632,0.01679210612
